교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,팩스번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,인가총정원수,3세정원수,4세정원수,5세정원수,혼합정원수,특수학급정원수,만3세원아수,만4세원아수,만5세원아수,혼합원아수,특수원아수,위도,경도
전북특별자치도교육청,고창교육지원청,가평초등학교병설유치원,공립(병설),김미자,김미자,19830301,19830401,전북특별자치도 고창군 신림면 가평로 472,063-562-4167,063-561-1679,http://jb-gapyeong.es.kr,0830시0830분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,8,0,35.4779146746,126.7385164686
전북특별자치도교육청,고창교육지원청,고수초등학교병설유치원,공립(병설),전용석,전용석,19810301,19810301,전북특별자치도 고창군 고수로 93,063-561-0266,063-561-1642,http://gosu.es.kr/,0830시0830분~1830시1830분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,9,0,35.4044715483,126.6853178766
전북특별자치도교육청,고창교육지원청,고창꿈푸른유치원,공립(단설),강남희,강남희,20070301,20070301,전북특별자치도 고창군 고창읍 남정2길 30,063-561-6536,063-561-6539,https://school.jbedu.kr/dreamblue,0740시0740분~2000시2000분,2,2,2,0,1,96,28,32,32,0,4,27,32,32,0,4,35.4301525821,126.6981426015
전북특별자치도교육청,고창교육지원청,공음초등학교병설유치원,공립(병설),이지선,이지선,19810307,19810307,전북특별자치도 고창군 공음길 20,063-564-8869, , ,0830시0830분~1830시1830분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,3,0,35.3770679772241,126.511391293427
전북특별자치도교육청,고창교육지원청,대산초등학교병설유치원,공립(병설),임후남,임후남,19820302,19820302,전북특별자치도 고창군 장자산로 669,063-562-8065,063-563-4943,https://school.jbedu.kr/jb-daesan/,1230시1230분~1730시1730분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,2,0,35.3287197789,126.5638200051
전북특별자치도교육청,고창교육지원청,동호초등학교병설유치원,공립(병설),강미정,강미정,19820301,19820301,전북특별자치도 고창군 신동호길 18,063-562-2425,063-561-0709,http://tongho.es.kr,0830시0830분~1700시1700분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,2,0,35.5076220535,126.4947242008
전북특별자치도교육청,고창교육지원청,무장초등학교병설유치원,공립(병설),하태화,하태화,19810301,19810302,전북특별자치도 고창군 무장초등길 24,063-561-1509,063-563-5674,http://www.mujang.es.kr,0830시0830분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,3,0,35.4147029895269,126.563960909797
전북특별자치도교육청,고창교육지원청,봉암초등학교병설유치원,공립(병설),이상우,이상우,19830306,19830306,전북특별자치도 고창군 인촌로 505,063-562-1710,063-561-0723,https://school.jbedu.kr/bong-am,0830시0830분~1630시1630분,0,0,0,1,0,16,0,0,0,14,0,0,0,0,2,0,35.5586228157245,126.626990489738
전북특별자치도교육청,고창교육지원청,상하초등학교병설유치원,공립(병설),최승관,최승관,19810306,19810306,전북특별자치도 고창군 상하1길 36,063-564-0335,063-562-2399,http://sangha.es.kr,1230시1230분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,3,0,35.4446691089,126.4874458154
전북특별자치도교육청,고창교육지원청,성내초등학교병설유치원,공립(병설),송미정,송미정,19810309,19810309,전북특별자치도 고창군 시기2길 2,063-562-3017,063-564-2308,http://seong-nae.es.kr,0830시0830분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,2,0,35.5381031902,126.7451602465
전북특별자치도교육청,고창교육지원청,성송초등학교병설유치원,공립(병설),형은경,형은경,19810310,19810310,전북특별자치도 고창군 백토1길 10,063-561-4227,063-562-4347,http://www.sungsong.es.kr,0830시0830분~1830시1830분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,3,0,35.3563699722222,126.64409730901
전북특별자치도교육청,고창교육지원청,신림초등학교병설유치원,공립(병설),이영환,이영환,19810301,19810301,전북특별자치도 고창군 동법지길 61,063-564-4017,063-562-2838, ,1230시1230분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,11,0,35.494442621952,126.699632111987
전북특별자치도교육청,고창교육지원청,심원초등학교병설유치원,공립(병설),홍은국,홍은국,19810301,19810301,전북특별자치도 고창군 심원로 229,063-561-2160,063-564-6544,http://www.jb-shimwon.es.kr,0830시0830분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,5,0,35.5247492726,126.5518411016
전북특별자치도교육청,고창교육지원청,아산초등학교병설유치원,공립(병설),최윤서,최윤서,19840305,19840305,전북특별자치도 고창군 영모정길 45,063-562-0978,063-561-0531,http://www.g-asan.es.kr,0830시0830분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,3,0,35.483411378,126.6053255868
전북특별자치도교육청,고창교육지원청,중앙유치원,사립(사인),전종찬,정설희,19820206,19820206,전북특별자치도 고창군 고인돌대로 1792,063-563-3058,063-563-3048,https://wnddkd3058.kidsnote.ac,0900시0900분~2000시2000분,1,1,1,0,0,63,16,18,21,0,0,11,12,12,0,0,35.4399362442,126.69324873
전북특별자치도교육청,고창교육지원청,해리초등학교병설유치원,공립(병설),백현,백현,19810301,19810301,전북특별자치도 고창군 해리중앙로 152,063-561-3454,063-562-0501,https://school.jbedu.kr/haerii/,0830시0830분~1630시1630분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,1,0,35.4658937892,126.5363830867
전북특별자치도교육청,고창교육지원청,흥덕초등학교병설유치원,공립(병설),표효숙,표효숙,19810301,19810309,전북특별자치도 고창군 흥덕초등길 13,063-561-3785,063-908-7500,http://www.heungdeok.es.kr,1300시1300분~1700시1700분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,12,0,35.5191403841044,126.701816682362
전북특별자치도교육청,군산교육지원청,개복유치원,사립(사인),여성헌,박은경,19770303,19770303,전북특별자치도 군산시 중앙로 119-5,063-442-2404,063-445-4904, ,0820시0820분~1900시1900분,1,1,1,0,0,52,14,18,20,0,0,14,17,15,0,0,35.9838283853544,126.715287825424
전북특별자치도교육청,군산교육지원청,개정초등학교병설유치원,공립(병설),문홍운,문홍운,19810219,19810901,전북특별자치도 군산시 동정1길 5,063-452-7999,063-452-6368, ,0830시0830분~1700시1700분,0,0,0,1,0,14,0,0,0,14,0,0,0,0,3,0,35.9631713398,126.7690745367
전북특별자치도교육청,군산교육지원청,군산가람유치원,공립(단설),이영림,이영림,20220301,20220301,전북특별자치도 군산시 궁포안4길 6,063-454-8008,063-454-8961,https://school.jbedu.kr/gsgaram,0800시0800분~1830시1830분,4,4,4,0,3,204,56,64,72,0,12,54,61,66,0,9,35.97867232249024,126.74172854547896
