교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,팩스번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,인가총정원수,3세정원수,4세정원수,5세정원수,혼합정원수,특수학급정원수,만3세원아수,만4세원아수,만5세원아수,혼합원아수,특수원아수,위도,경도
전남광주통합특별시교육청,강진교육지원청,강진동초등학교병설유치원,공립(병설),신일섭,신일섭,19880228,19880301,전남광주통합특별시 강진군 강진읍 중앙로 180,061-434-4354, , ,0750시0750분~1700시1700분,0,0,0,1,0,17,0,0,0,16,0,0,0,0,11,0,34.6409486399264,126.776461594098
전남광주통합특별시교육청,강진교육지원청,강진중앙초등학교병설유치원,공립(병설),김을용,김을용,19880120,19880301,전남광주통합특별시 강진군 강진읍 중앙로 74,061-433-6093,061-433-6096,http://gjjung.es.jne.kr,0730시0730분~1900시1900분,1,1,1,0,1,52,14,17,17,0,4,14,17,17,0,4,34.6359914882632,126.766030108682
전남광주통합특별시교육청,강진교육지원청,계산초등학교병설유치원,공립(병설),허진,허진,19840301,19840301,전남광주통합특별시 강진군 군동면 군동계산길 22,061-434-7423,061-433-2554,http://geasan.es.jne.kr/community/index.action?siteId=geasan_es&amp;amp;communityId=class00,0900시0900분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,8,0,34.6459897766271,126.786140703809
전남광주통합특별시교육청,강진교육지원청,군동초등학교병설유치원,공립(병설),박상일,박상일,19810305,19810305,전남광주통합특별시 강진군 군동면 석교로 365,061-432-9486, ,https://gundong.es.jne.kr,0900시0900분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,1,0,34.6487548735391,126.817690850375
전남광주통합특별시교육청,강진교육지원청,대구초등학교병설유치원,공립(병설),이명준,이명준,19830301,19830301,전남광주통합특별시 강진군 대구면 청자로 1888,061-892-8999,061-433-9556,http://daegu.es.jne.kr,0900시0900분~1700시1700분,0,0,0,1,0,17,0,0,0,17,0,0,0,0,4,0,34.4926938667812,126.797808996774
전남광주통합특별시교육청,강진교육지원청,도암초등학교병설유치원,공립(병설),김옥분,김옥분,19810309,19810309,전남광주통합특별시 강진군 도암면 봉황로 10,061-432-0328,061-434-8865,http://gj-doam.es.jne.kr,0900시0900분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,3,0,34.5510706079923,126.725662886964
전남광주통합특별시교육청,강진교육지원청,마량초등학교병설유치원,공립(병설),유경종,유경종,19810308,19810308,전남광주통합특별시 강진군 마량면 서중길 42,061-434-0482,061-432-2055,https://MARYANG.es.jne.kr,0900시0900분~1800시1800분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,6,0,34.4548597191,126.8149525665
전남광주통합특별시교육청,강진교육지원청,병영초등학교병설유치원,공립(병설),손영진,손영진,19810304,19810304,전남광주통합특별시 강진군 병영면 하멜로 385,061-434-5363,061-434-5360,http://byeongyeong.es.jne.kr,0900시0900분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,3,0,34.714572335,126.8125695112
전남광주통합특별시교육청,강진교육지원청,성전초등학교병설유치원,공립(병설),이명희,이명희,19810301,19810120,전남광주통합특별시 강진군 성전면 예향로 17,061-432-5054,061-433-0318,http://www.seongjeon.jne.kr,0840시0840분~1800시1800분,0,0,0,1,0,17,0,0,0,17,0,0,0,0,5,0,34.6941024341,126.707868947
전남광주통합특별시교육청,강진교육지원청,신전초등학교병설유치원,공립(병설),이종화,이종화,19830301,19830301,전남광주통합특별시 강진군 신전면 백도로 1341,061-433-4052,061-434-5837,http://sinjeon.es.jne.kr,0900시0900분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,3,0,34.5000242219252,126.709616078108
